LDH Region,Parish,Cumulative Cases,DateTime,FID,x,y
4,Lafayette,537,"5/13/2020, 11:00 AM",3948,-10248506.46844286,3530168.865117412
4,Lafayette,464,"5/2/2020, 11:00 AM",3963,-10248506.46844286,3530168.865117412
4,Lafayette,631,"5/21/2020, 11:00 AM",4065,-10248506.46844286,3530168.865117412
4,Lafayette,637,"5/22/2020, 11:00 AM",4131,-10248506.46844286,3530168.865117412
4,Lafayette,541,"5/14/2020, 11:00 AM",4234,-10248506.46844286,3530168.865117412
4,Lafayette,689,"5/27/2020, 11:00 AM",4308,-10248506.46844286,3530168.865117412
4,Lafayette,543,"5/15/2020, 11:00 AM",4322,-10248506.46844286,3530168.865117412
4,Lafayette,598,"5/18/2020, 11:00 AM",4331,-10248506.46844286,3530168.865117412
4,Lafayette,605,"5/19/2020, 11:00 AM",4397,-10248506.46844286,3530168.865117412
4,Lafayette,659,"5/24/2020, 11:00 AM",4417,-10248506.46844286,3530168.865117412
4,Lafayette,590,"5/17/2020, 11:00 AM",4494,-10248506.46844286,3530168.865117412
4,Lafayette,659,"5/23/2020, 11:00 AM",4614,-10248506.46844286,3530168.865117412
4,Lafayette,678,"5/26/2020, 11:00 AM",4734,-10248506.46844286,3530168.865117412
4,Lafayette,607,"5/20/2020, 11:00 AM",4799,-10248506.46844286,3530168.865117412
4,Lafayette,674,"5/25/2020, 11:00 AM",4891,-10248506.46844286,3530168.865117412
4,Lafayette,578,"5/16/2020, 11:00 AM",4947,-10248506.46844286,3530168.865117412
4,Lafayette,695,"5/28/2020, 11:00 AM",4979,-10248506.46844286,3530168.865117412
4,Lafayette,897,"6/8/2020, 11:00 AM",5039,-10248506.46844286,3530168.865117412
4,Lafayette,988,"6/12/2020, 11:00 AM",5118,-10248506.46844286,3530168.865117412
4,Lafayette,854,"6/5/2020, 11:00 AM",5165,-10248506.46844286,3530168.865117412
4,Lafayette,866,"6/6/2020, 11:00 AM",5238,-10248506.46844286,3530168.865117412
4,Lafayette,908,"6/9/2020, 11:00 AM",5250,-10248506.46844286,3530168.865117412
4,Lafayette,768,"5/31/2020, 11:00 AM",5255,-10248506.46844286,3530168.865117412
4,Lafayette,821,"6/3/2020, 11:00 AM",5260,-10248506.46844286,3530168.865117412
4,Lafayette,803,"6/2/2020, 11:00 AM",5299,-10248506.46844286,3530168.865117412
4,Lafayette,957,"6/11/2020, 11:00 AM",5419,-10248506.46844286,3530168.865117412
4,Lafayette,793,"6/1/2020, 11:00 AM",5583,-10248506.46844286,3530168.865117412
4,Lafayette,1140,"6/13/2020, 11:00 AM",5701,-10248506.46844286,3530168.865117412
4,Lafayette,931,"6/10/2020, 11:00 AM",5820,-10248506.46844286,3530168.865117412
4,Lafayette,763,"5/30/2020, 11:00 AM",5856,-10248506.46844286,3530168.865117412
4,Lafayette,880,"6/7/2020, 11:00 AM",5934,-10248506.46844286,3530168.865117412
4,Lafayette,834,"6/4/2020, 11:00 AM",5975,-10248506.46844286,3530168.865117412
4,Lafayette,1148,"6/14/2020, 11:00 AM",6035,-10248506.46844286,3530168.865117412
4,Lafayette,1202,"6/15/2020, 11:00 AM",6101,-10248506.46844286,3530168.865117412
3,Lafourche,28,"3/26/2020, 11:00 AM",51,-10067322.865227725,3448429.5162453293
3,Lafourche,2,"3/17/2020, 11:00 AM",84,-10067322.865227725,3448429.5162453293
3,Lafourche,3,"3/18/2020, 11:00 AM",150,-10067322.865227725,3448429.5162453293
3,Lafourche,,"3/14/2020, 11:00 AM",158,-10067322.865227725,3448429.5162453293
3,Lafourche,1,"3/15/2020, 11:00 AM",245,-10067322.865227725,3448429.5162453293
3,Lafourche,30,"3/27/2020, 11:00 AM",297,-10067322.865227725,3448429.5162453293
3,Lafourche,4,"3/19/2020, 11:00 AM",360,-10067322.865227725,3448429.5162453293
3,Lafourche,15,"3/23/2020, 11:00 AM",472,-10067322.865227725,3448429.5162453293
3,Lafourche,16,"3/24/2020, 11:00 AM",538,-10067322.865227725,3448429.5162453293
3,Lafourche,12,"3/22/2020, 11:00 AM",631,-10067322.865227725,3448429.5162453293
3,Lafourche,5,"3/20/2020, 11:00 AM",733,-10067322.865227725,3448429.5162453293
3,Lafourche,5,"3/21/2020, 11:00 AM",799,-10067322.865227725,3448429.5162453293
3,Lafourche,34,"3/28/2020, 11:00 AM",846,-10067322.865227725,3448429.5162453293
3,Lafourche,18,"3/25/2020, 11:00 AM",875,-10067322.865227725,3448429.5162453293
3,Lafourche,2,"3/16/2020, 11:00 AM",924,-10067322.865227725,3448429.5162453293
3,Lafourche,105,"4/1/2020, 11:00 AM",1051,-10067322.865227725,3448429.5162453293
3,Lafourche,426,"4/10/2020, 11:00 AM",1052,-10067322.865227725,3448429.5162453293
3,Lafourche,322,"4/7/2020, 11:00 AM",1060,-10067322.865227725,3448429.5162453293
3,Lafourche,217,"4/4/2020, 11:00 AM",1068,-10067322.865227725,3448429.5162453293
3,Lafourche,228,"4/5/2020, 11:00 AM",1134,-10067322.865227725,3448429.5162453293
3,Lafourche,355,"4/8/2020, 11:00 AM",1254,-10067322.865227725,3448429.5162453293
3,Lafourche,36,"3/29/2020, 11:00 AM",1332,-10067322.865227725,3448429.5162453293
3,Lafourche,454,"4/11/2020, 11:00 AM",1377,-10067322.865227725,3448429.5162453293
3,Lafourche,393,"4/9/2020, 11:00 AM",1494,-10067322.865227725,3448429.5162453293
3,Lafourche,74,"3/31/2020, 11:00 AM",1617,-10067322.865227725,3448429.5162453293
3,Lafourche,158,"4/2/2020, 11:00 AM",1694,-10067322.865227725,3448429.5162453293
3,Lafourche,468,"4/12/2020, 11:00 AM",1751,-10067322.865227725,3448429.5162453293
3,Lafourche,185,"4/3/2020, 11:00 AM",1833,-10067322.865227725,3448429.5162453293
3,Lafourche,305,"4/6/2020, 11:00 AM",1928,-10067322.865227725,3448429.5162453293
3,Lafourche,51,"3/30/2020, 11:00 AM",1986,-10067322.865227725,3448429.5162453293
3,Lafourche,528,"4/16/2020, 11:00 AM",2008,-10067322.865227725,3448429.5162453293
3,Lafourche,566,"4/19/2020, 11:00 AM",2032,-10067322.865227725,3448429.5162453293
3,Lafourche,583,"4/22/2020, 11:00 AM",2046,-10067322.865227725,3448429.5162453293
3,Lafourche,610,"4/25/2020, 11:00 AM",2060,-10067322.865227725,3448429.5162453293
3,Lafourche,481,"4/13/2020, 11:00 AM",2078,-10067322.865227725,3448429.5162453293
3,Lafourche,486,"4/14/2020, 11:00 AM",2144,-10067322.865227725,3448429.5162453293
3,Lafourche,603,"4/23/2020, 11:00 AM",2265,-10067322.865227725,3448429.5162453293
3,Lafourche,576,"4/21/2020, 11:00 AM",2364,-10067322.865227725,3448429.5162453293
3,Lafourche,542,"4/17/2020, 11:00 AM",2500,-10067322.865227725,3448429.5162453293
3,Lafourche,499,"4/15/2020, 11:00 AM",2556,-10067322.865227725,3448429.5162453293
3,Lafourche,560,"4/18/2020, 11:00 AM",2681,-10067322.865227725,3448429.5162453293
3,Lafourche,607,"4/24/2020, 11:00 AM",2707,-10067322.865227725,3448429.5162453293
3,Lafourche,632,"4/27/2020, 11:00 AM",2728,-10067322.865227725,3448429.5162453293
3,Lafourche,635,"4/28/2020, 11:00 AM",2806,-10067322.865227725,3448429.5162453293
3,Lafourche,573,"4/20/2020, 11:00 AM",2904,-10067322.865227725,3448429.5162453293
3,Lafourche,624,"4/26/2020, 11:00 AM",2935,-10067322.865227725,3448429.5162453293
3,Lafourche,698,"5/8/2020, 11:00 AM",3153,-10067322.865227725,3448429.5162453293
3,Lafourche,651,"4/29/2020, 11:00 AM",3289,-10067322.865227725,3448429.5162453293
3,Lafourche,669,"5/3/2020, 11:00 AM",3387,-10067322.865227725,3448429.5162453293
3,Lafourche,681,"5/4/2020, 11:00 AM",3453,-10067322.865227725,3448429.5162453293
3,Lafourche,706,"5/9/2020, 11:00 AM",3474,-10067322.865227725,3448429.5162453293
3,Lafourche,715,"5/12/2020, 11:00 AM",3490,-10067322.865227725,3448429.5162453293
3,Lafourche,651,"4/30/2020, 11:00 AM",3505,-10067322.865227725,3448429.5162453293
3,Lafourche,692,"5/6/2020, 11:00 AM",3525,-10067322.865227725,3448429.5162453293
3,Lafourche,693,"5/7/2020, 11:00 AM",3591,-10067322.865227725,3448429.5162453293
3,Lafourche,713,"5/11/2020, 11:00 AM",3672,-10067322.865227725,3448429.5162453293
3,Lafourche,686,"5/5/2020, 11:00 AM",3755,-10067322.865227725,3448429.5162453293
3,Lafourche,661,"5/1/2020, 11:00 AM",3855,-10067322.865227725,3448429.5162453293
3,Lafourche,711,"5/10/2020, 11:00 AM",3909,-10067322.865227725,3448429.5162453293
3,Lafourche,716,"5/13/2020, 11:00 AM",3949,-10067322.865227725,3448429.5162453293
3,Lafourche,666,"5/2/2020, 11:00 AM",3964,-10067322.865227725,3448429.5162453293
3,Lafourche,763,"5/21/2020, 11:00 AM",4066,-10067322.865227725,3448429.5162453293
3,Lafourche,766,"5/22/2020, 11:00 AM",4132,-10067322.865227725,3448429.5162453293
3,Lafourche,719,"5/14/2020, 11:00 AM",4235,-10067322.865227725,3448429.5162453293
3,Lafourche,781,"5/27/2020, 11:00 AM",4316,-10067322.865227725,3448429.5162453293
3,Lafourche,744,"5/18/2020, 11:00 AM",4332,-10067322.865227725,3448429.5162453293
3,Lafourche,750,"5/19/2020, 11:00 AM",4398,-10067322.865227725,3448429.5162453293
3,Lafourche,724,"5/15/2020, 11:00 AM",4415,-10067322.865227725,3448429.5162453293
3,Lafourche,766,"5/24/2020, 11:00 AM",4420,-10067322.865227725,3448429.5162453293
3,Lafourche,742,"5/17/2020, 11:00 AM",4495,-10067322.865227725,3448429.5162453293
3,Lafourche,766,"5/23/2020, 11:00 AM",4615,-10067322.865227725,3448429.5162453293
3,Lafourche,776,"5/26/2020, 11:00 AM",4735,-10067322.865227725,3448429.5162453293
3,Lafourche,753,"5/20/2020, 11:00 AM",4800,-10067322.865227725,3448429.5162453293
3,Lafourche,775,"5/25/2020, 11:00 AM",4892,-10067322.865227725,3448429.5162453293
3,Lafourche,738,"5/16/2020, 11:00 AM",4948,-10067322.865227725,3448429.5162453293
3,Lafourche,789,"5/28/2020, 11:00 AM",4980,-10067322.865227725,3448429.5162453293
3,Lafourche,909,"6/8/2020, 11:00 AM",5040,-10067322.865227725,3448429.5162453293
3,Lafourche,945,"6/12/2020, 11:00 AM",5125,-10067322.865227725,3448429.5162453293
3,Lafourche,886,"6/5/2020, 11:00 AM",5166,-10067322.865227725,3448429.5162453293
3,Lafourche,896,"6/6/2020, 11:00 AM",5245,-10067322.865227725,3448429.5162453293
3,Lafourche,922,"6/9/2020, 11:00 AM",5257,-10067322.865227725,3448429.5162453293
3,Lafourche,821,"5/31/2020, 11:00 AM",5262,-10067322.865227725,3448429.5162453293
3,Lafourche,867,"6/2/2020, 11:00 AM",5300,-10067322.865227725,3448429.5162453293
3,Lafourche,937,"6/11/2020, 11:00 AM",5420,-10067322.865227725,3448429.5162453293
3,Lafourche,878,"6/3/2020, 11:00 AM",5465,-10067322.865227725,3448429.5162453293
3,Lafourche,827,"6/1/2020, 11:00 AM",5584,-10067322.865227725,3448429.5162453293
3,Lafourche,968,"6/13/2020, 11:00 AM",5702,-10067322.865227725,3448429.5162453293
3,Lafourche,928,"6/10/2020, 11:00 AM",5821,-10067322.865227725,3448429.5162453293
3,Lafourche,809,"5/30/2020, 11:00 AM",5859,-10067322.865227725,3448429.5162453293
3,Lafourche,902,"6/7/2020, 11:00 AM",5935,-10067322.865227725,3448429.5162453293
3,Lafourche,882,"6/4/2020, 11:00 AM",5976,-10067322.865227725,3448429.5162453293
3,Lafourche,973,"6/14/2020, 11:00 AM",6036,-10067322.865227725,3448429.5162453293
3,Lafourche,983,"6/15/2020, 11:00 AM",6102,-10067322.865227725,3448429.5162453293
8,Lincoln,3,"3/26/2020, 11:00 AM",54,-10315398.350460537,3842561.460019133
8,Lincoln,,"3/17/2020, 11:00 AM",85,-10315398.350460537,3842561.460019133
8,Lincoln,,"3/18/2020, 11:00 AM",151,-10315398.350460537,3842561.460019133
8,Lincoln,,"3/14/2020, 11:00 AM",160,-10315398.350460537,3842561.460019133
8,Lincoln,,"3/15/2020, 11:00 AM",246,-10315398.350460537,3842561.460019133
8,Lincoln,7,"3/27/2020, 11:00 AM",298,-10315398.350460537,3842561.460019133
8,Lincoln,,"3/19/2020, 11:00 AM",361,-10315398.350460537,3842561.460019133
8,Lincoln,2,"3/23/2020, 11:00 AM",473,-10315398.350460537,3842561.460019133
8,Lincoln,2,"3/24/2020, 11:00 AM",539,-10315398.350460537,3842561.460019133
8,Lincoln,,"3/22/2020, 11:00 AM",632,-10315398.350460537,3842561.460019133
8,Lincoln,,"3/20/2020, 11:00 AM",734,-10315398.350460537,3842561.460019133
8,Lincoln,,"3/21/2020, 11:00 AM",800,-10315398.350460537,3842561.460019133
8,Lincoln,6,"3/28/2020, 11:00 AM",849,-10315398.350460537,3842561.460019133
8,Lincoln,2,"3/25/2020, 11:00 AM",876,-10315398.350460537,3842561.460019133
8,Lincoln,,"3/16/2020, 11:00 AM",926,-10315398.350460537,3842561.460019133
8,Lincoln,13,"4/1/2020, 11:00 AM",1056,-10315398.350460537,3842561.460019133
8,Lincoln,33,"4/10/2020, 11:00 AM",1058,-10315398.350460537,3842561.460019133
8,Lincoln,17,"4/4/2020, 11:00 AM",1069,-10315398.350460537,3842561.460019133
8,Lincoln,18,"4/5/2020, 11:00 AM",1135,-10315398.350460537,3842561.460019133
8,Lincoln,22,"4/7/2020, 11:00 AM",1154,-10315398.350460537,3842561.460019133
8,Lincoln,24,"4/8/2020, 11:00 AM",1255,-10315398.350460537,3842561.460019133
8,Lincoln,37,"4/11/2020, 11:00 AM",1378,-10315398.350460537,3842561.460019133
8,Lincoln,7,"3/29/2020, 11:00 AM",1401,-10315398.350460537,3842561.460019133
8,Lincoln,28,"4/9/2020, 11:00 AM",1495,-10315398.350460537,3842561.460019133
8,Lincoln,12,"3/31/2020, 11:00 AM",1618,-10315398.350460537,3842561.460019133
8,Lincoln,13,"4/2/2020, 11:00 AM",1695,-10315398.350460537,3842561.460019133
8,Lincoln,39,"4/12/2020, 11:00 AM",1752,-10315398.350460537,3842561.460019133
8,Lincoln,17,"4/3/2020, 11:00 AM",1836,-10315398.350460537,3842561.460019133
8,Lincoln,19,"4/6/2020, 11:00 AM",1930,-10315398.350460537,3842561.460019133
8,Lincoln,8,"3/30/2020, 11:00 AM",1987,-10315398.350460537,3842561.460019133
8,Lincoln,43,"4/16/2020, 11:00 AM",2009,-10315398.350460537,3842561.460019133
8,Lincoln,49,"4/19/2020, 11:00 AM",2035,-10315398.350460537,3842561.460019133
8,Lincoln,58,"4/22/2020, 11:00 AM",2051,-10315398.350460537,3842561.460019133
8,Lincoln,69,"4/25/2020, 11:00 AM",2067,-10315398.350460537,3842561.460019133
8,Lincoln,39,"4/13/2020, 11:00 AM",2079,-10315398.350460537,3842561.460019133
8,Lincoln,42,"4/14/2020, 11:00 AM",2145,-10315398.350460537,3842561.460019133
8,Lincoln,62,"4/23/2020, 11:00 AM",2266,-10315398.350460537,3842561.460019133
8,Lincoln,52,"4/21/2020, 11:00 AM",2365,-10315398.350460537,3842561.460019133
8,Lincoln,47,"4/17/2020, 11:00 AM",2501,-10315398.350460537,3842561.460019133
8,Lincoln,41,"4/15/2020, 11:00 AM",2557,-10315398.350460537,3842561.460019133
8,Lincoln,49,"4/18/2020, 11:00 AM",2682,-10315398.350460537,3842561.460019133
8,Lincoln,64,"4/24/2020, 11:00 AM",2712,-10315398.350460537,3842561.460019133
8,Lincoln,79,"4/27/2020, 11:00 AM",2733,-10315398.350460537,3842561.460019133
8,Lincoln,51,"4/20/2020, 11:00 AM",2907,-10315398.350460537,3842561.460019133
8,Lincoln,72,"4/26/2020, 11:00 AM",2936,-10315398.350460537,3842561.460019133
8,Lincoln,80,"4/28/2020, 11:00 AM",3002,-10315398.350460537,3842561.460019133
8,Lincoln,103,"5/8/2020, 11:00 AM",3154,-10315398.350460537,3842561.460019133
8,Lincoln,83,"4/29/2020, 11:00 AM",3290,-10315398.350460537,3842561.460019133
8,Lincoln,90,"5/3/2020, 11:00 AM",3388,-10315398.350460537,3842561.460019133
8,Lincoln,94,"5/4/2020, 11:00 AM",3454,-10315398.350460537,3842561.460019133
8,Lincoln,106,"5/9/2020, 11:00 AM",3481,-10315398.350460537,3842561.460019133
8,Lincoln,107,"5/12/2020, 11:00 AM",3497,-10315398.350460537,3842561.460019133
8,Lincoln,85,"4/30/2020, 11:00 AM",3512,-10315398.350460537,3842561.460019133
8,Lincoln,99,"5/6/2020, 11:00 AM",3526,-10315398.350460537,3842561.460019133
8,Lincoln,101,"5/7/2020, 11:00 AM",3592,-10315398.350460537,3842561.460019133
8,Lincoln,107,"5/11/2020, 11:00 AM",3673,-10315398.350460537,3842561.460019133
8,Lincoln,96,"5/5/2020, 11:00 AM",3756,-10315398.350460537,3842561.460019133
8,Lincoln,85,"5/1/2020, 11:00 AM",3856,-10315398.350460537,3842561.460019133
8,Lincoln,106,"5/10/2020, 11:00 AM",3910,-10315398.350460537,3842561.460019133
8,Lincoln,115,"5/13/2020, 11:00 AM",3950,-10315398.350460537,3842561.460019133
8,Lincoln,88,"5/2/2020, 11:00 AM",3965,-10315398.350460537,3842561.460019133
8,Lincoln,130,"5/21/2020, 11:00 AM",4067,-10315398.350460537,3842561.460019133
8,Lincoln,133,"5/22/2020, 11:00 AM",4133,-10315398.350460537,3842561.460019133
8,Lincoln,116,"5/14/2020, 11:00 AM",4236,-10315398.350460537,3842561.460019133
8,Lincoln,142,"5/27/2020, 11:00 AM",4324,-10315398.350460537,3842561.460019133
8,Lincoln,121,"5/18/2020, 11:00 AM",4333,-10315398.350460537,3842561.460019133
8,Lincoln,122,"5/19/2020, 11:00 AM",4399,-10315398.350460537,3842561.460019133
8,Lincoln,122,"5/15/2020, 11:00 AM",4424,-10315398.350460537,3842561.460019133
8,Lincoln,133,"5/24/2020, 11:00 AM",4427,-10315398.350460537,3842561.460019133
8,Lincoln,121,"5/17/2020, 11:00 AM",4496,-10315398.350460537,3842561.460019133
8,Lincoln,133,"5/23/2020, 11:00 AM",4616,-10315398.350460537,3842561.460019133
8,Lincoln,138,"5/26/2020, 11:00 AM",4736,-10315398.350460537,3842561.460019133
8,Lincoln,122,"5/20/2020, 11:00 AM",4801,-10315398.350460537,3842561.460019133
8,Lincoln,135,"5/25/2020, 11:00 AM",4893,-10315398.350460537,3842561.460019133
8,Lincoln,119,"5/16/2020, 11:00 AM",4949,-10315398.350460537,3842561.460019133
8,Lincoln,144,"5/28/2020, 11:00 AM",4981,-10315398.350460537,3842561.460019133
8,Lincoln,175,"6/8/2020, 11:00 AM",5041,-10315398.350460537,3842561.460019133
8,Lincoln,165,"6/5/2020, 11:00 AM",5167,-10315398.350460537,3842561.460019133
8,Lincoln,202,"6/12/2020, 11:00 AM",5230,-10315398.350460537,3842561.460019133
8,Lincoln,169,"6/6/2020, 11:00 AM",5252,-10315398.350460537,3842561.460019133
8,Lincoln,184,"6/9/2020, 11:00 AM",5264,-10315398.350460537,3842561.460019133
8,Lincoln,160,"6/2/2020, 11:00 AM",5301,-10315398.350460537,3842561.460019133
8,Lincoln,157,"5/31/2020, 11:00 AM",5357,-10315398.350460537,3842561.460019133
8,Lincoln,196,"6/11/2020, 11:00 AM",5421,-10315398.350460537,3842561.460019133
8,Lincoln,161,"6/3/2020, 11:00 AM",5485,-10315398.350460537,3842561.460019133
8,Lincoln,160,"6/1/2020, 11:00 AM",5585,-10315398.350460537,3842561.460019133
8,Lincoln,227,"6/13/2020, 11:00 AM",5703,-10315398.350460537,3842561.460019133
8,Lincoln,193,"6/10/2020, 11:00 AM",5822,-10315398.350460537,3842561.460019133
8,Lincoln,152,"5/30/2020, 11:00 AM",5862,-10315398.350460537,3842561.460019133
8,Lincoln,173,"6/7/2020, 11:00 AM",5936,-10315398.350460537,3842561.460019133
8,Lincoln,163,"6/4/2020, 11:00 AM",5977,-10315398.350460537,3842561.460019133
8,Lincoln,235,"6/14/2020, 11:00 AM",6037,-10315398.350460537,3842561.460019133
8,Lincoln,241,"6/15/2020, 11:00 AM",6103,-10315398.350460537,3842561.460019133
9,Livingston,11,"3/26/2020, 11:00 AM",57,-10101041.53898901,3561580.8148531397
9,Livingston,,"3/17/2020, 11:00 AM",86,-10101041.53898901,3561580.8148531397
9,Livingston,,"3/18/2020, 11:00 AM",152,-10101041.53898901,3561580.8148531397
9,Livingston,,"3/14/2020, 11:00 AM",161,-10101041.53898901,3561580.8148531397
9,Livingston,,"3/15/2020, 11:00 AM",247,-10101041.53898901,3561580.8148531397
9,Livingston,11,"3/27/2020, 11:00 AM",299,-10101041.53898901,3561580.8148531397
9,Livingston,,"3/19/2020, 11:00 AM",362,-10101041.53898901,3561580.8148531397
9,Livingston,5,"3/23/2020, 11:00 AM",474,-10101041.53898901,3561580.8148531397
9,Livingston,6,"3/24/2020, 11:00 AM",540,-10101041.53898901,3561580.8148531397
9,Livingston,2,"3/22/2020, 11:00 AM",633,-10101041.53898901,3561580.8148531397
9,Livingston,1,"3/20/2020, 11:00 AM",735,-10101041.53898901,3561580.8148531397
9,Livingston,1,"3/21/2020, 11:00 AM",801,-10101041.53898901,3561580.8148531397
9,Livingston,12,"3/28/2020, 11:00 AM",852,-10101041.53898901,3561580.8148531397
9,Livingston,6,"3/25/2020, 11:00 AM",877,-10101041.53898901,3561580.8148531397
9,Livingston,,"3/16/2020, 11:00 AM",928,-10101041.53898901,3561580.8148531397
9,Livingston,25,"4/1/2020, 11:00 AM",1061,-10101041.53898901,3561580.8148531397
9,Livingston,107,"4/10/2020, 11:00 AM",1064,-10101041.53898901,3561580.8148531397
9,Livingston,64,"4/4/2020, 11:00 AM",1070,-10101041.53898901,3561580.8148531397
9,Livingston,67,"4/5/2020, 11:00 AM",1136,-10101041.53898901,3561580.8148531397
9,Livingston,94,"4/7/2020, 11:00 AM",1158,-10101041.53898901,3561580.8148531397
9,Livingston,99,"4/8/2020, 11:00 AM",1256,-10101041.53898901,3561580.8148531397
9,Livingston,109,"4/11/2020, 11:00 AM",1379,-10101041.53898901,3561580.8148531397
9,Livingston,15,"3/29/2020, 11:00 AM",1405,-10101041.53898901,3561580.8148531397
9,Livingston,103,"4/9/2020, 11:00 AM",1496,-10101041.53898901,3561580.8148531397
9,Livingston,23,"3/31/2020, 11:00 AM",1619,-10101041.53898901,3561580.8148531397
9,Livingston,33,"4/2/2020, 11:00 AM",1696,-10101041.53898901,3561580.8148531397
9,Livingston,120,"4/12/2020, 11:00 AM",1753,-10101041.53898901,3561580.8148531397
9,Livingston,40,"4/3/2020, 11:00 AM",1839,-10101041.53898901,3561580.8148531397
9,Livingston,79,"4/6/2020, 11:00 AM",1932,-10101041.53898901,3561580.8148531397
9,Livingston,16,"3/30/2020, 11:00 AM",1988,-10101041.53898901,3561580.8148531397
9,Livingston,136,"4/16/2020, 11:00 AM",2010,-10101041.53898901,3561580.8148531397
9,Livingston,148,"4/19/2020, 11:00 AM",2037,-10101041.53898901,3561580.8148531397
9,Livingston,161,"4/22/2020, 11:00 AM",2056,-10101041.53898901,3561580.8148531397
9,Livingston,122,"4/13/2020, 11:00 AM",2080,-10101041.53898901,3561580.8148531397
9,Livingston,129,"4/14/2020, 11:00 AM",2146,-10101041.53898901,3561580.8148531397
9,Livingston,177,"4/25/2020, 11:00 AM",2169,-10101041.53898901,3561580.8148531397
9,Livingston,165,"4/23/2020, 11:00 AM",2267,-10101041.53898901,3561580.8148531397
9,Livingston,158,"4/21/2020, 11:00 AM",2366,-10101041.53898901,3561580.8148531397
9,Livingston,142,"4/17/2020, 11:00 AM",2502,-10101041.53898901,3561580.8148531397
9,Livingston,133,"4/15/2020, 11:00 AM",2558,-10101041.53898901,3561580.8148531397
9,Livingston,144,"4/18/2020, 11:00 AM",2684,-10101041.53898901,3561580.8148531397
9,Livingston,172,"4/24/2020, 11:00 AM",2717,-10101041.53898901,3561580.8148531397
9,Livingston,183,"4/27/2020, 11:00 AM",2738,-10101041.53898901,3561580.8148531397
9,Livingston,149,"4/20/2020, 11:00 AM",2908,-10101041.53898901,3561580.8148531397
9,Livingston,182,"4/26/2020, 11:00 AM",2937,-10101041.53898901,3561580.8148531397
9,Livingston,185,"4/28/2020, 11:00 AM",3006,-10101041.53898901,3561580.8148531397
9,Livingston,268,"5/8/2020, 11:00 AM",3155,-10101041.53898901,3561580.8148531397
9,Livingston,190,"4/29/2020, 11:00 AM",3291,-10101041.53898901,3561580.8148531397
9,Livingston,238,"5/3/2020, 11:00 AM",3389,-10101041.53898901,3561580.8148531397
9,Livingston,243,"5/4/2020, 11:00 AM",3455,-10101041.53898901,3561580.8148531397
9,Livingston,277,"5/9/2020, 11:00 AM",3488,-10101041.53898901,3561580.8148531397
9,Livingston,283,"5/12/2020, 11:00 AM",3504,-10101041.53898901,3561580.8148531397
9,Livingston,197,"4/30/2020, 11:00 AM",3519,-10101041.53898901,3561580.8148531397
9,Livingston,266,"5/6/2020, 11:00 AM",3527,-10101041.53898901,3561580.8148531397
9,Livingston,268,"5/7/2020, 11:00 AM",3593,-10101041.53898901,3561580.8148531397
9,Livingston,281,"5/11/2020, 11:00 AM",3674,-10101041.53898901,3561580.8148531397
9,Livingston,247,"5/5/2020, 11:00 AM",3757,-10101041.53898901,3561580.8148531397
9,Livingston,229,"5/1/2020, 11:00 AM",3857,-10101041.53898901,3561580.8148531397
9,Livingston,278,"5/10/2020, 11:00 AM",3911,-10101041.53898901,3561580.8148531397
9,Livingston,293,"5/13/2020, 11:00 AM",3951,-10101041.53898901,3561580.8148531397
9,Livingston,235,"5/2/2020, 11:00 AM",3966,-10101041.53898901,3561580.8148531397
9,Livingston,363,"5/21/2020, 11:00 AM",4068,-10101041.53898901,3561580.8148531397
9,Livingston,366,"5/22/2020, 11:00 AM",4134,-10101041.53898901,3561580.8148531397
9,Livingston,343,"5/14/2020, 11:00 AM",4237,-10101041.53898901,3561580.8148531397
9,Livingston,350,"5/18/2020, 11:00 AM",4334,-10101041.53898901,3561580.8148531397
9,Livingston,356,"5/19/2020, 11:00 AM",4400,-10101041.53898901,3561580.8148531397
9,Livingston,403,"5/27/2020, 11:00 AM",4418,-10101041.53898901,3561580.8148531397
9,Livingston,347,"5/15/2020, 11:00 AM",4431,-10101041.53898901,3561580.8148531397
9,Livingston,375,"5/24/2020, 11:00 AM",4434,-10101041.53898901,3561580.8148531397
9,Livingston,348,"5/17/2020, 11:00 AM",4497,-10101041.53898901,3561580.8148531397
9,Livingston,373,"5/23/2020, 11:00 AM",4617,-10101041.53898901,3561580.8148531397
9,Livingston,399,"5/26/2020, 11:00 AM",4737,-10101041.53898901,3561580.8148531397
9,Livingston,358,"5/20/2020, 11:00 AM",4802,-10101041.53898901,3561580.8148531397
9,Livingston,391,"5/25/2020, 11:00 AM",4894,-10101041.53898901,3561580.8148531397
9,Livingston,344,"5/16/2020, 11:00 AM",4950,-10101041.53898901,3561580.8148531397
9,Livingston,408,"5/28/2020, 11:00 AM",4982,-10101041.53898901,3561580.8148531397
9,Livingston,468,"6/8/2020, 11:00 AM",5042,-10101041.53898901,3561580.8148531397
9,Livingston,458,"6/5/2020, 11:00 AM",5168,-10101041.53898901,3561580.8148531397
9,Livingston,514,"6/12/2020, 11:00 AM",5240,-10101041.53898901,3561580.8148531397
9,Livingston,460,"6/6/2020, 11:00 AM",5259,-10101041.53898901,3561580.8148531397
9,Livingston,440,"6/2/2020, 11:00 AM",5302,-10101041.53898901,3561580.8148531397
9,Livingston,481,"6/9/2020, 11:00 AM",5359,-10101041.53898901,3561580.8148531397
