Parish,LDHH,Cumulative Cases,DateTime,FID,x,y
St. John the Baptist,3,562,"4/14/2020, 11:00 AM",2096,-10079623.668960385,3513462.897983378
St. John the Baptist,3,609,"4/16/2020, 11:00 AM",2118,-10079623.668960385,3513462.897983378
St. John the Baptist,3,623,"4/17/2020, 11:00 AM",2184,-10079623.668960385,3513462.897983378
St. John the Baptist,3,569,"4/15/2020, 11:00 AM",2299,-10079623.668960385,3513462.897983378
St. John the Baptist,3,637,"4/18/2020, 11:00 AM",2360,-10079623.668960385,3513462.897983378
St. John the Baptist,3,642,"4/19/2020, 11:00 AM",2426,-10079623.668960385,3513462.897983378
St. Landry,4,3,"3/24/2020, 11:00 AM",17,-10242038.806027768,3580798.537430845
St. Landry,4,4,"3/25/2020, 11:00 AM",84,-10242038.806027768,3580798.537430845
St. Landry,4,5,"3/26/2020, 11:00 AM",154,-10242038.806027768,3580798.537430845
St. Landry,4,,"3/18/2020, 11:00 AM",232,-10242038.806027768,3580798.537430845
St. Landry,4,,"3/19/2020, 11:00 AM",298,-10242038.806027768,3580798.537430845
St. Landry,4,,"3/17/2020, 11:00 AM",403,-10242038.806027768,3580798.537430845
St. Landry,4,2,"3/20/2020, 11:00 AM",478,-10242038.806027768,3580798.537430845
St. Landry,4,10,"3/27/2020, 11:00 AM",517,-10242038.806027768,3580798.537430845
St. Landry,4,2,"3/21/2020, 11:00 AM",525,-10242038.806027768,3580798.537430845
St. Landry,4,,"3/14/2020, 11:00 AM",593,-10242038.806027768,3580798.537430845
St. Landry,4,3,"3/23/2020, 11:00 AM",678,-10242038.806027768,3580798.537430845
St. Landry,4,3,"3/22/2020, 11:00 AM",800,-10242038.806027768,3580798.537430845
St. Landry,4,,"3/15/2020, 11:00 AM",835,-10242038.806027768,3580798.537430845
St. Landry,4,10,"3/28/2020, 11:00 AM",902,-10242038.806027768,3580798.537430845
St. Landry,4,,"3/16/2020, 11:00 AM",983,-10242038.806027768,3580798.537430845
St. Landry,4,47,"4/5/2020, 11:00 AM",1003,-10242038.806027768,3580798.537430845
St. Landry,4,52,"4/6/2020, 11:00 AM",1071,-10242038.806027768,3580798.537430845
St. Landry,4,86,"4/8/2020, 11:00 AM",1108,-10242038.806027768,3580798.537430845
St. Landry,4,10,"3/29/2020, 11:00 AM",1149,-10242038.806027768,3580798.537430845
St. Landry,4,60,"4/7/2020, 11:00 AM",1247,-10242038.806027768,3580798.537430845
St. Landry,4,15,"3/30/2020, 11:00 AM",1323,-10242038.806027768,3580798.537430845
St. Landry,4,31,"3/31/2020, 11:00 AM",1389,-10242038.806027768,3580798.537430845
St. Landry,4,90,"4/9/2020, 11:00 AM",1485,-10242038.806027768,3580798.537430845
St. Landry,4,56,"4/2/2020, 11:00 AM",1519,-10242038.806027768,3580798.537430845
St. Landry,4,45,"4/4/2020, 11:00 AM",1595,-10242038.806027768,3580798.537430845
St. Landry,4,103,"4/10/2020, 11:00 AM",1684,-10242038.806027768,3580798.537430845
St. Landry,4,109,"4/11/2020, 11:00 AM",1750,-10242038.806027768,3580798.537430845
St. Landry,4,113,"4/12/2020, 11:00 AM",1786,-10242038.806027768,3580798.537430845
St. Landry,4,45,"4/1/2020, 11:00 AM",1851,-10242038.806027768,3580798.537430845
St. Landry,4,68,"4/3/2020, 11:00 AM",1971,-10242038.806027768,3580798.537430845
St. Landry,4,114,"4/13/2020, 11:00 AM",2031,-10242038.806027768,3580798.537430845
St. Landry,4,115,"4/14/2020, 11:00 AM",2097,-10242038.806027768,3580798.537430845
St. Landry,4,118,"4/16/2020, 11:00 AM",2119,-10242038.806027768,3580798.537430845
St. Landry,4,119,"4/17/2020, 11:00 AM",2185,-10242038.806027768,3580798.537430845
St. Landry,4,116,"4/15/2020, 11:00 AM",2300,-10242038.806027768,3580798.537430845
St. Landry,4,133,"4/18/2020, 11:00 AM",2361,-10242038.806027768,3580798.537430845
St. Landry,4,134,"4/19/2020, 11:00 AM",2427,-10242038.806027768,3580798.537430845
St. Martin,4,1,"3/24/2020, 11:00 AM",18,-10210980.668096446,3532937.2949286015
St. Martin,4,1,"3/25/2020, 11:00 AM",85,-10210980.668096446,3532937.2949286015
St. Martin,4,3,"3/26/2020, 11:00 AM",155,-10210980.668096446,3532937.2949286015
St. Martin,4,,"3/18/2020, 11:00 AM",233,-10210980.668096446,3532937.2949286015
St. Martin,4,,"3/19/2020, 11:00 AM",299,-10210980.668096446,3532937.2949286015
St. Martin,4,,"3/17/2020, 11:00 AM",404,-10210980.668096446,3532937.2949286015
St. Martin,4,,"3/20/2020, 11:00 AM",479,-10210980.668096446,3532937.2949286015
St. Martin,4,,"3/21/2020, 11:00 AM",526,-10210980.668096446,3532937.2949286015
St. Martin,4,10,"3/27/2020, 11:00 AM",541,-10210980.668096446,3532937.2949286015
St. Martin,4,,"3/14/2020, 11:00 AM",594,-10210980.668096446,3532937.2949286015
St. Martin,4,,"3/23/2020, 11:00 AM",679,-10210980.668096446,3532937.2949286015
St. Martin,4,,"3/22/2020, 11:00 AM",801,-10210980.668096446,3532937.2949286015
St. Martin,4,,"3/15/2020, 11:00 AM",838,-10210980.668096446,3532937.2949286015
St. Martin,4,13,"3/28/2020, 11:00 AM",903,-10210980.668096446,3532937.2949286015
St. Martin,4,,"3/16/2020, 11:00 AM",984,-10210980.668096446,3532937.2949286015
St. Martin,4,77,"4/5/2020, 11:00 AM",1004,-10210980.668096446,3532937.2949286015
St. Martin,4,90,"4/6/2020, 11:00 AM",1072,-10210980.668096446,3532937.2949286015
St. Martin,4,13,"3/29/2020, 11:00 AM",1150,-10210980.668096446,3532937.2949286015
St. Martin,4,112,"4/8/2020, 11:00 AM",1213,-10210980.668096446,3532937.2949286015
St. Martin,4,101,"4/7/2020, 11:00 AM",1248,-10210980.668096446,3532937.2949286015
St. Martin,4,20,"3/30/2020, 11:00 AM",1324,-10210980.668096446,3532937.2949286015
St. Martin,4,32,"3/31/2020, 11:00 AM",1390,-10210980.668096446,3532937.2949286015
St. Martin,4,127,"4/9/2020, 11:00 AM",1486,-10210980.668096446,3532937.2949286015
St. Martin,4,58,"4/2/2020, 11:00 AM",1522,-10210980.668096446,3532937.2949286015
St. Martin,4,64,"4/4/2020, 11:00 AM",1596,-10210980.668096446,3532937.2949286015
St. Martin,4,140,"4/10/2020, 11:00 AM",1685,-10210980.668096446,3532937.2949286015
St. Martin,4,146,"4/11/2020, 11:00 AM",1751,-10210980.668096446,3532937.2949286015
St. Martin,4,157,"4/12/2020, 11:00 AM",1787,-10210980.668096446,3532937.2949286015
St. Martin,4,41,"4/1/2020, 11:00 AM",1852,-10210980.668096446,3532937.2949286015
St. Martin,4,69,"4/3/2020, 11:00 AM",1972,-10210980.668096446,3532937.2949286015
St. Martin,4,162,"4/13/2020, 11:00 AM",2032,-10210980.668096446,3532937.2949286015
St. Martin,4,168,"4/14/2020, 11:00 AM",2098,-10210980.668096446,3532937.2949286015
St. Martin,4,179,"4/16/2020, 11:00 AM",2120,-10210980.668096446,3532937.2949286015
St. Martin,4,184,"4/17/2020, 11:00 AM",2186,-10210980.668096446,3532937.2949286015
St. Martin,4,174,"4/15/2020, 11:00 AM",2301,-10210980.668096446,3532937.2949286015
St. Martin,4,187,"4/18/2020, 11:00 AM",2362,-10210980.668096446,3532937.2949286015
St. Martin,4,190,"4/19/2020, 11:00 AM",2428,-10210980.668096446,3532937.2949286015
St. Mary,3,2,"3/24/2020, 11:00 AM",19,-10180345.544230137,3468099.9312919388
St. Mary,3,5,"3/25/2020, 11:00 AM",86,-10180345.544230137,3468099.9312919388
St. Mary,3,5,"3/26/2020, 11:00 AM",156,-10180345.544230137,3468099.9312919388
St. Mary,3,,"3/18/2020, 11:00 AM",234,-10180345.544230137,3468099.9312919388
St. Mary,3,,"3/19/2020, 11:00 AM",300,-10180345.544230137,3468099.9312919388
St. Mary,3,,"3/17/2020, 11:00 AM",405,-10180345.544230137,3468099.9312919388
St. Mary,3,,"3/20/2020, 11:00 AM",480,-10180345.544230137,3468099.9312919388
St. Mary,3,,"3/21/2020, 11:00 AM",527,-10180345.544230137,3468099.9312919388
St. Mary,3,,"3/14/2020, 11:00 AM",595,-10180345.544230137,3468099.9312919388
St. Mary,3,6,"3/27/2020, 11:00 AM",644,-10180345.544230137,3468099.9312919388
St. Mary,3,1,"3/23/2020, 11:00 AM",680,-10180345.544230137,3468099.9312919388
St. Mary,3,1,"3/22/2020, 11:00 AM",802,-10180345.544230137,3468099.9312919388
St. Mary,3,,"3/15/2020, 11:00 AM",840,-10180345.544230137,3468099.9312919388
St. Mary,3,7,"3/28/2020, 11:00 AM",904,-10180345.544230137,3468099.9312919388
St. Mary,3,,"3/16/2020, 11:00 AM",985,-10180345.544230137,3468099.9312919388
St. Mary,3,67,"4/5/2020, 11:00 AM",1005,-10180345.544230137,3468099.9312919388
St. Mary,3,73,"4/6/2020, 11:00 AM",1073,-10180345.544230137,3468099.9312919388
St. Mary,3,105,"4/11/2020, 11:00 AM",1106,-10180345.544230137,3468099.9312919388
St. Mary,3,7,"3/29/2020, 11:00 AM",1151,-10180345.544230137,3468099.9312919388
St. Mary,3,76,"4/7/2020, 11:00 AM",1249,-10180345.544230137,3468099.9312919388
St. Mary,3,81,"4/8/2020, 11:00 AM",1316,-10180345.544230137,3468099.9312919388
St. Mary,3,10,"3/30/2020, 11:00 AM",1325,-10180345.544230137,3468099.9312919388
St. Mary,3,22,"3/31/2020, 11:00 AM",1391,-10180345.544230137,3468099.9312919388
St. Mary,3,89,"4/9/2020, 11:00 AM",1487,-10180345.544230137,3468099.9312919388
St. Mary,3,42,"4/2/2020, 11:00 AM",1550,-10180345.544230137,3468099.9312919388
St. Mary,3,65,"4/4/2020, 11:00 AM",1597,-10180345.544230137,3468099.9312919388
St. Mary,3,100,"4/10/2020, 11:00 AM",1686,-10180345.544230137,3468099.9312919388
St. Mary,3,113,"4/12/2020, 11:00 AM",1788,-10180345.544230137,3468099.9312919388
St. Mary,3,26,"4/1/2020, 11:00 AM",1853,-10180345.544230137,3468099.9312919388
St. Mary,3,47,"4/3/2020, 11:00 AM",1973,-10180345.544230137,3468099.9312919388
St. Mary,3,127,"4/13/2020, 11:00 AM",2033,-10180345.544230137,3468099.9312919388
St. Mary,3,129,"4/14/2020, 11:00 AM",2099,-10180345.544230137,3468099.9312919388
St. Mary,3,134,"4/16/2020, 11:00 AM",2121,-10180345.544230137,3468099.9312919388
St. Mary,3,137,"4/17/2020, 11:00 AM",2187,-10180345.544230137,3468099.9312919388
St. Mary,3,130,"4/15/2020, 11:00 AM",2302,-10180345.544230137,3468099.9312919388
St. Mary,3,143,"4/18/2020, 11:00 AM",2363,-10180345.544230137,3468099.9312919388
St. Mary,3,149,"4/19/2020, 11:00 AM",2429,-10180345.544230137,3468099.9312919388
St. Tammany,9,52,"3/24/2020, 11:00 AM",20,-10011930.286608994,3561118.5352116227
St. Tammany,9,67,"3/25/2020, 11:00 AM",87,-10011930.286608994,3561118.5352116227
St. Tammany,9,89,"3/26/2020, 11:00 AM",157,-10011930.286608994,3561118.5352116227
St. Tammany,9,6,"3/18/2020, 11:00 AM",235,-10011930.286608994,3561118.5352116227
St. Tammany,9,10,"3/19/2020, 11:00 AM",301,-10011930.286608994,3561118.5352116227
St. Tammany,9,6,"3/17/2020, 11:00 AM",406,-10011930.286608994,3561118.5352116227
St. Tammany,9,10,"3/20/2020, 11:00 AM",481,-10011930.286608994,3561118.5352116227
St. Tammany,9,14,"3/21/2020, 11:00 AM",528,-10011930.286608994,3561118.5352116227
St. Tammany,9,2,"3/14/2020, 11:00 AM",596,-10011930.286608994,3561118.5352116227
St. Tammany,9,47,"3/23/2020, 11:00 AM",681,-10011930.286608994,3561118.5352116227
St. Tammany,9,111,"3/27/2020, 11:00 AM",734,-10011930.286608994,3561118.5352116227
St. Tammany,9,25,"3/22/2020, 11:00 AM",803,-10011930.286608994,3561118.5352116227
St. Tammany,9,4,"3/15/2020, 11:00 AM",842,-10011930.286608994,3561118.5352116227
St. Tammany,9,134,"3/28/2020, 11:00 AM",905,-10011930.286608994,3561118.5352116227
St. Tammany,9,5,"3/16/2020, 11:00 AM",986,-10011930.286608994,3561118.5352116227
St. Tammany,9,560,"4/5/2020, 11:00 AM",1006,-10011930.286608994,3561118.5352116227
St. Tammany,9,637,"4/6/2020, 11:00 AM",1074,-10011930.286608994,3561118.5352116227
St. Tammany,9,138,"3/29/2020, 11:00 AM",1152,-10011930.286608994,3561118.5352116227
St. Tammany,9,845,"4/11/2020, 11:00 AM",1210,-10011930.286608994,3561118.5352116227
St. Tammany,9,700,"4/7/2020, 11:00 AM",1250,-10011930.286608994,3561118.5352116227
St. Tammany,9,186,"3/30/2020, 11:00 AM",1326,-10011930.286608994,3561118.5352116227
St. Tammany,9,220,"3/31/2020, 11:00 AM",1392,-10011930.286608994,3561118.5352116227
St. Tammany,9,733,"4/8/2020, 11:00 AM",1422,-10011930.286608994,3561118.5352116227
St. Tammany,9,777,"4/9/2020, 11:00 AM",1488,-10011930.286608994,3561118.5352116227
St. Tammany,9,399,"4/2/2020, 11:00 AM",1555,-10011930.286608994,3561118.5352116227
St. Tammany,9,532,"4/4/2020, 11:00 AM",1598,-10011930.286608994,3561118.5352116227
St. Tammany,9,825,"4/10/2020, 11:00 AM",1687,-10011930.286608994,3561118.5352116227
St. Tammany,9,864,"4/12/2020, 11:00 AM",1789,-10011930.286608994,3561118.5352116227
St. Tammany,9,270,"4/1/2020, 11:00 AM",1854,-10011930.286608994,3561118.5352116227
St. Tammany,9,435,"4/3/2020, 11:00 AM",1974,-10011930.286608994,3561118.5352116227
St. Tammany,9,881,"4/13/2020, 11:00 AM",2034,-10011930.286608994,3561118.5352116227
St. Tammany,9,898,"4/14/2020, 11:00 AM",2100,-10011930.286608994,3561118.5352116227
St. Tammany,9,944,"4/16/2020, 11:00 AM",2122,-10011930.286608994,3561118.5352116227
St. Tammany,9,961,"4/17/2020, 11:00 AM",2188,-10011930.286608994,3561118.5352116227
St. Tammany,9,924,"4/15/2020, 11:00 AM",2303,-10011930.286608994,3561118.5352116227
St. Tammany,9,987,"4/18/2020, 11:00 AM",2364,-10011930.286608994,3561118.5352116227
St. Tammany,9,1011,"4/19/2020, 11:00 AM",2430,-10011930.286608994,3561118.5352116227
Tangipahoa,9,4,"3/24/2020, 11:00 AM",21,-10064617.80160145,3586895.2748300675
Tangipahoa,9,5,"3/25/2020, 11:00 AM",88,-10064617.80160145,3586895.2748300675
Tangipahoa,9,7,"3/26/2020, 11:00 AM",158,-10064617.80160145,3586895.2748300675
Tangipahoa,9,,"3/18/2020, 11:00 AM",236,-10064617.80160145,3586895.2748300675
Tangipahoa,9,,"3/19/2020, 11:00 AM",302,-10064617.80160145,3586895.2748300675
Tangipahoa,9,,"3/17/2020, 11:00 AM",407,-10064617.80160145,3586895.2748300675
Tangipahoa,9,,"3/20/2020, 11:00 AM",482,-10064617.80160145,3586895.2748300675
Tangipahoa,9,,"3/21/2020, 11:00 AM",529,-10064617.80160145,3586895.2748300675
Tangipahoa,9,,"3/14/2020, 11:00 AM",597,-10064617.80160145,3586895.2748300675
Tangipahoa,9,3,"3/23/2020, 11:00 AM",682,-10064617.80160145,3586895.2748300675
Tangipahoa,9,7,"3/27/2020, 11:00 AM",741,-10064617.80160145,3586895.2748300675
Tangipahoa,9,3,"3/22/2020, 11:00 AM",804,-10064617.80160145,3586895.2748300675
Tangipahoa,9,,"3/15/2020, 11:00 AM",844,-10064617.80160145,3586895.2748300675
Tangipahoa,9,10,"3/28/2020, 11:00 AM",906,-10064617.80160145,3586895.2748300675
Tangipahoa,9,,"3/16/2020, 11:00 AM",987,-10064617.80160145,3586895.2748300675
Tangipahoa,9,171,"4/5/2020, 11:00 AM",1007,-10064617.80160145,3586895.2748300675
Tangipahoa,9,186,"4/6/2020, 11:00 AM",1075,-10064617.80160145,3586895.2748300675
Tangipahoa,9,10,"3/29/2020, 11:00 AM",1153,-10064617.80160145,3586895.2748300675
Tangipahoa,9,238,"4/7/2020, 11:00 AM",1251,-10064617.80160145,3586895.2748300675
Tangipahoa,9,318,"4/11/2020, 11:00 AM",1318,-10064617.80160145,3586895.2748300675
Tangipahoa,9,18,"3/30/2020, 11:00 AM",1327,-10064617.80160145,3586895.2748300675
Tangipahoa,9,25,"3/31/2020, 11:00 AM",1393,-10064617.80160145,3586895.2748300675
Tangipahoa,9,269,"4/8/2020, 11:00 AM",1423,-10064617.80160145,3586895.2748300675
Tangipahoa,9,283,"4/9/2020, 11:00 AM",1489,-10064617.80160145,3586895.2748300675
Tangipahoa,9,42,"4/2/2020, 11:00 AM",1560,-10064617.80160145,3586895.2748300675
Tangipahoa,9,131,"4/4/2020, 11:00 AM",1599,-10064617.80160145,3586895.2748300675
Tangipahoa,9,305,"4/10/2020, 11:00 AM",1688,-10064617.80160145,3586895.2748300675
Tangipahoa,9,344,"4/12/2020, 11:00 AM",1790,-10064617.80160145,3586895.2748300675
Tangipahoa,9,33,"4/1/2020, 11:00 AM",1855,-10064617.80160145,3586895.2748300675
Tangipahoa,9,55,"4/3/2020, 11:00 AM",1975,-10064617.80160145,3586895.2748300675
Tangipahoa,9,352,"4/13/2020, 11:00 AM",2035,-10064617.80160145,3586895.2748300675
Tangipahoa,9,391,"4/14/2020, 11:00 AM",2101,-10064617.80160145,3586895.2748300675
Tangipahoa,9,422,"4/16/2020, 11:00 AM",2123,-10064617.80160145,3586895.2748300675
Tangipahoa,9,435,"4/17/2020, 11:00 AM",2189,-10064617.80160145,3586895.2748300675
Tangipahoa,9,418,"4/15/2020, 11:00 AM",2304,-10064617.80160145,3586895.2748300675
Tangipahoa,9,440,"4/18/2020, 11:00 AM",2365,-10064617.80160145,3586895.2748300675
Tangipahoa,9,442,"4/19/2020, 11:00 AM",2431,-10064617.80160145,3586895.2748300675
Tensas,8,,"3/24/2020, 11:00 AM",22,-10167922.289057609,3763563.9723020704
Tensas,8,,"3/25/2020, 11:00 AM",89,-10167922.289057609,3763563.9723020704
Tensas,8,,"3/26/2020, 11:00 AM",159,-10167922.289057609,3763563.9723020704
Tensas,8,,"3/18/2020, 11:00 AM",237,-10167922.289057609,3763563.9723020704
Tensas,8,,"3/19/2020, 11:00 AM",303,-10167922.289057609,3763563.9723020704
Tensas,8,,"3/17/2020, 11:00 AM",408,-10167922.289057609,3763563.9723020704
Tensas,8,,"3/20/2020, 11:00 AM",483,-10167922.289057609,3763563.9723020704
Tensas,8,,"3/21/2020, 11:00 AM",530,-10167922.289057609,3763563.9723020704
Tensas,8,,"3/14/2020, 11:00 AM",598,-10167922.289057609,3763563.9723020704
Tensas,8,,"3/23/2020, 11:00 AM",683,-10167922.289057609,3763563.9723020704
Tensas,8,,"3/27/2020, 11:00 AM",744,-10167922.289057609,3763563.9723020704
Tensas,8,,"3/22/2020, 11:00 AM",805,-10167922.289057609,3763563.9723020704
Tensas,8,,"3/15/2020, 11:00 AM",846,-10167922.289057609,3763563.9723020704
Tensas,8,,"3/28/2020, 11:00 AM",907,-10167922.289057609,3763563.9723020704
Tensas,8,,"3/16/2020, 11:00 AM",988,-10167922.289057609,3763563.9723020704
Tensas,8,,"4/5/2020, 11:00 AM",1008,-10167922.289057609,3763563.9723020704
Tensas,8,,"4/6/2020, 11:00 AM",1076,-10167922.289057609,3763563.9723020704
Tensas,8,,"3/29/2020, 11:00 AM",1154,-10167922.289057609,3763563.9723020704
Tensas,8,,"4/7/2020, 11:00 AM",1252,-10167922.289057609,3763563.9723020704
Tensas,8,,"3/30/2020, 11:00 AM",1328,-10167922.289057609,3763563.9723020704
Tensas,8,,"3/31/2020, 11:00 AM",1394,-10167922.289057609,3763563.9723020704
Tensas,8,1,"4/11/2020, 11:00 AM",1420,-10167922.289057609,3763563.9723020704
Tensas,8,,"4/8/2020, 11:00 AM",1424,-10167922.289057609,3763563.9723020704
Tensas,8,,"4/9/2020, 11:00 AM",1490,-10167922.289057609,3763563.9723020704
Tensas,8,,"4/2/2020, 11:00 AM",1565,-10167922.289057609,3763563.9723020704
Tensas,8,,"4/4/2020, 11:00 AM",1600,-10167922.289057609,3763563.9723020704
Tensas,8,,"4/10/2020, 11:00 AM",1689,-10167922.289057609,3763563.9723020704
Tensas,8,1,"4/12/2020, 11:00 AM",1791,-10167922.289057609,3763563.9723020704
Tensas,8,,"4/1/2020, 11:00 AM",1856,-10167922.289057609,3763563.9723020704
Tensas,8,,"4/3/2020, 11:00 AM",1976,-10167922.289057609,3763563.9723020704
Tensas,8,1,"4/13/2020, 11:00 AM",2036,-10167922.289057609,3763563.9723020704
Tensas,8,1,"4/14/2020, 11:00 AM",2102,-10167922.289057609,3763563.9723020704
Tensas,8,1,"4/16/2020, 11:00 AM",2124,-10167922.289057609,3763563.9723020704
Tensas,8,1,"4/17/2020, 11:00 AM",2190,-10167922.289057609,3763563.9723020704
Tensas,8,1,"4/15/2020, 11:00 AM",2305,-10167922.289057609,3763563.9723020704
Tensas,8,1,"4/18/2020, 11:00 AM",2366,-10167922.289057609,3763563.9723020704
Tensas,8,1,"4/19/2020, 11:00 AM",2432,-10167922.289057609,3763563.9723020704
Terrebonne,3,14,"3/24/2020, 11:00 AM",23,-10113097.43984192,3431495.9976110803
Terrebonne,3,15,"3/25/2020, 11:00 AM",90,-10113097.43984192,3431495.9976110803
Terrebonne,3,21,"3/26/2020, 11:00 AM",160,-10113097.43984192,3431495.9976110803
Terrebonne,3,3,"3/18/2020, 11:00 AM",238,-10113097.43984192,3431495.9976110803
Terrebonne,3,4,"3/19/2020, 11:00 AM",304,-10113097.43984192,3431495.9976110803
Terrebonne,3,2,"3/17/2020, 11:00 AM",409,-10113097.43984192,3431495.9976110803
Terrebonne,3,5,"3/20/2020, 11:00 AM",484,-10113097.43984192,3431495.9976110803
Terrebonne,3,8,"3/21/2020, 11:00 AM",531,-10113097.43984192,3431495.9976110803
Terrebonne,3,2,"3/14/2020, 11:00 AM",599,-10113097.43984192,3431495.9976110803
Terrebonne,3,14,"3/23/2020, 11:00 AM",684,-10113097.43984192,3431495.9976110803
Terrebonne,3,23,"3/27/2020, 11:00 AM",747,-10113097.43984192,3431495.9976110803
Terrebonne,3,12,"3/22/2020, 11:00 AM",806,-10113097.43984192,3431495.9976110803
Terrebonne,3,2,"3/15/2020, 11:00 AM",848,-10113097.43984192,3431495.9976110803
Terrebonne,3,26,"3/28/2020, 11:00 AM",908,-10113097.43984192,3431495.9976110803
Terrebonne,3,2,"3/16/2020, 11:00 AM",989,-10113097.43984192,3431495.9976110803
Terrebonne,3,148,"4/5/2020, 11:00 AM",1009,-10113097.43984192,3431495.9976110803
Terrebonne,3,182,"4/6/2020, 11:00 AM",1077,-10113097.43984192,3431495.9976110803
Terrebonne,3,29,"3/29/2020, 11:00 AM",1155,-10113097.43984192,3431495.9976110803
Terrebonne,3,194,"4/7/2020, 11:00 AM",1253,-10113097.43984192,3431495.9976110803
Terrebonne,3,34,"3/30/2020, 11:00 AM",1329,-10113097.43984192,3431495.9976110803
Terrebonne,3,40,"3/31/2020, 11:00 AM",1395,-10113097.43984192,3431495.9976110803
Terrebonne,3,209,"4/8/2020, 11:00 AM",1425,-10113097.43984192,3431495.9976110803
Terrebonne,3,233,"4/9/2020, 11:00 AM",1491,-10113097.43984192,3431495.9976110803
Terrebonne,3,248,"4/11/2020, 11:00 AM",1524,-10113097.43984192,3431495.9976110803
Terrebonne,3,143,"4/4/2020, 11:00 AM",1601,-10113097.43984192,3431495.9976110803
Terrebonne,3,244,"4/10/2020, 11:00 AM",1690,-10113097.43984192,3431495.9976110803
Terrebonne,3,97,"4/2/2020, 11:00 AM",1753,-10113097.43984192,3431495.9976110803
Terrebonne,3,255,"4/12/2020, 11:00 AM",1792,-10113097.43984192,3431495.9976110803
Terrebonne,3,55,"4/1/2020, 11:00 AM",1857,-10113097.43984192,3431495.9976110803
Terrebonne,3,102,"4/3/2020, 11:00 AM",1977,-10113097.43984192,3431495.9976110803
Terrebonne,3,260,"4/13/2020, 11:00 AM",2037,-10113097.43984192,3431495.9976110803
Terrebonne,3,265,"4/14/2020, 11:00 AM",2103,-10113097.43984192,3431495.9976110803
Terrebonne,3,283,"4/16/2020, 11:00 AM",2125,-10113097.43984192,3431495.9976110803
Terrebonne,3,293,"4/17/2020, 11:00 AM",2191,-10113097.43984192,3431495.9976110803
Terrebonne,3,273,"4/15/2020, 11:00 AM",2306,-10113097.43984192,3431495.9976110803
Terrebonne,3,310,"4/18/2020, 11:00 AM",2367,-10113097.43984192,3431495.9976110803
Terrebonne,3,320,"4/19/2020, 11:00 AM",2433,-10113097.43984192,3431495.9976110803
Union,8,,"3/24/2020, 11:00 AM",24,-10283126.830079567,3873039.19327773
Union,8,2,"3/25/2020, 11:00 AM",91,-10283126.830079567,3873039.19327773
Union,8,2,"3/26/2020, 11:00 AM",161,-10283126.830079567,3873039.19327773
Union,8,,"3/18/2020, 11:00 AM",239,-10283126.830079567,3873039.19327773
Union,8,,"3/19/2020, 11:00 AM",305,-10283126.830079567,3873039.19327773
Union,8,,"3/17/2020, 11:00 AM",410,-10283126.830079567,3873039.19327773
Union,8,,"3/20/2020, 11:00 AM",485,-10283126.830079567,3873039.19327773
Union,8,,"3/21/2020, 11:00 AM",532,-10283126.830079567,3873039.19327773
Union,8,,"3/14/2020, 11:00 AM",600,-10283126.830079567,3873039.19327773
Union,8,,"3/23/2020, 11:00 AM",685,-10283126.830079567,3873039.19327773
Union,8,4,"3/27/2020, 11:00 AM",751,-10283126.830079567,3873039.19327773
Union,8,,"3/22/2020, 11:00 AM",807,-10283126.830079567,3873039.19327773
Union,8,,"3/15/2020, 11:00 AM",850,-10283126.830079567,3873039.19327773
Union,8,7,"3/28/2020, 11:00 AM",909,-10283126.830079567,3873039.19327773
Union,8,,"3/16/2020, 11:00 AM",990,-10283126.830079567,3873039.19327773
Union,8,19,"4/5/2020, 11:00 AM",1010,-10283126.830079567,3873039.19327773
Union,8,26,"4/6/2020, 11:00 AM",1078,-10283126.830079567,3873039.19327773
Union,8,9,"3/29/2020, 11:00 AM",1156,-10283126.830079567,3873039.19327773
Union,8,33,"4/7/2020, 11:00 AM",1254,-10283126.830079567,3873039.19327773
Union,8,9,"3/30/2020, 11:00 AM",1330,-10283126.830079567,3873039.19327773
Union,8,9,"3/31/2020, 11:00 AM",1396,-10283126.830079567,3873039.19327773
Union,8,35,"4/8/2020, 11:00 AM",1426,-10283126.830079567,3873039.19327773
Union,8,39,"4/9/2020, 11:00 AM",1492,-10283126.830079567,3873039.19327773
Union,8,45,"4/11/2020, 11:00 AM",1525,-10283126.830079567,3873039.19327773
Union,8,19,"4/4/2020, 11:00 AM",1602,-10283126.830079567,3873039.19327773
Union,8,41,"4/10/2020, 11:00 AM",1691,-10283126.830079567,3873039.19327773
Union,8,47,"4/12/2020, 11:00 AM",1793,-10283126.830079567,3873039.19327773
Union,8,13,"4/2/2020, 11:00 AM",1822,-10283126.830079567,3873039.19327773
Union,8,11,"4/1/2020, 11:00 AM",1858,-10283126.830079567,3873039.19327773
Union,8,17,"4/3/2020, 11:00 AM",1978,-10283126.830079567,3873039.19327773
Union,8,48,"4/13/2020, 11:00 AM",2038,-10283126.830079567,3873039.19327773
Union,8,50,"4/14/2020, 11:00 AM",2104,-10283126.830079567,3873039.19327773
Union,8,67,"4/16/2020, 11:00 AM",2126,-10283126.830079567,3873039.19327773
Union,8,71,"4/17/2020, 11:00 AM",2192,-10283126.830079567,3873039.19327773
Union,8,56,"4/15/2020, 11:00 AM",2307,-10283126.830079567,3873039.19327773
Union,8,75,"4/18/2020, 11:00 AM",2368,-10283126.830079567,3873039.19327773
Union,8,78,"4/19/2020, 11:00 AM",2434,-10283126.830079567,3873039.19327773
